hw(rs1),HW
15,114
1,20
11,118
12,133
0,1
8,112
14,114
9,117
18,140
8,103
0,3
7,92
9,117
5,74
15,136
12,120
6,94
16,146
11,128
15,120
13,120
10,113
0,3
13,117
11,112
14,123
8,123
12,123
7,95
19,117
15,117
13,119
5,72
9,100
15,134
16,132
14,118
6,86
14,138
17,127
16,126
5,80
1,23
8,108
15,121
16,137
6,96
15,133
9,116
10,119
15,136
14,129
16,143
11,108
18,134
8,113
8,92
7,92
16,125
12,124
15,135
16,128
9,107
13,116
13,125
14,122
14,127
12,130
17,127
16,126
20,143
16,126
12,120
14,136
13,120
12,121
15,139
14,138
13,132
12,135
19,115
7,87
15,122
14,103
15,114
17,143
2,42
9,127
0,3
17,137
14,131
11,109
2,36
15,130
15,126
10,110
1,23
7,82
12,128
7,88
0,3
12,100
15,138
8,109
17,118
9,104
15,139
17,114
12,130
13,121
13,126
14,119
11,115
0,3
18,123
9,118
7,110
15,138
6,85
14,123
13,130
8,103
15,155
10,114
9,113
15,134
16,175
6,91
16,137
9,109
13,118
15,131
10,121
14,137
3,51
16,134
5,85
0,1
11,126
15,138
11,126
4,77
13,119
2,43
19,125
4,73
6,77
9,112
6,86
9,113
13,125
10,126
11,120
13,141
17,122
16,143
17,128
13,114
12,123
14,140
10,109
14,133
14,132
13,132
7,102
15,134
16,119
13,120
15,134
10,111
20,134
10,122
11,131
12,141
1,20
14,124
14,119
0,3
17,136
12,128
10,121
2,37
6,87
8,92
0,3
15,124
14,129
9,118
2,36
3,59
4,67
18,130
9,116
10,129
13,140
13,130
10,116
12,129
18,122
11,122
5,78
15,137
17,135
8,101
1,23
16,120
14,145
6,98
15,131
9,106
16,111
8,109
14,137
4,71
12,117
13,139
17,137
16,123
14,130
0,3
2,38
19,139
9,135
9,115
0,3
7,99
15,116
3,59
8,115
15,128
14,122
7,105
11,123
16,127
16,131
9,124
15,132
15,112
17,121
10,102
13,126
6,91
6,84
6,71
10,114
16,117
14,112
10,135
0,3
5,64
14,107
17,123
3,56
14,118
14,125
12,145
14,140
5,78
17,114
16,116
4,73
10,129
9,116
1,23
14,132
16,122
13,127
11,114
3,54
5,70
18,141
14,139
13,113
14,145
1,23
12,128
3,52
16,125
12,110
17,137
7,105
13,114
15,134
16,132
14,118
0,3
16,128
5,84
16,137
7,103
15,127
14,139
10,125
16,122
16,134
16,118
13,121
16,122
9,114
10,122
15,149
15,132
17,129
2,40
9,112
13,133
9,108
7,94
6,79
18,127
10,118
4,60
0,1
15,125
16,128
18,119
15,120
13,134
6,84
13,135
16,131
5,83
13,126
17,115
18,135
10,108
12,121
18,137
14,137
8,115
9,107
14,143
0,3
13,128
12,129
16,124
17,148
9,116
14,116
13,121
15,119
20,103
15,111
14,137
12,129
17,122
14,121
12,109
11,106
18,126
16,132
15,115
10,104
17,122
10,104
14,133
17,135
5,75
15,136
11,131
15,124
4,66
0,3
2,41
21,131
19,126
7,96
15,133
5,75
15,142
16,117
9,104
4,69
17,128
15,129
14,120
8,106
14,128
13,127
4,79
17,109
18,109
15,145
9,119
15,124
10,119
1,21
12,131
16,108
3,51
2,43
11,116
8,109
4,69
16,139
0,1
4,70
5,73
1,19
2,43
6,86
12,120
16,115
18,142
15,124
14,134
13,112
15,118
15,133
15,127
18,124
13,122
7,91
1,23
15,125
12,122
2,38
15,136
15,144
11,135
11,128
11,110
4,62
7,107
14,142
15,110
13,115
3,59
17,132
19,138
14,129
11,129
1,23
18,127
15,128
4,72
10,104
8,106
10,113
15,146
17,121
9,111
16,148
15,130
0,1
9,116
7,113
13,109
4,65
0,3
15,132
11,112
12,108
13,126
12,122
12,120
13,123
6,94
6,90
17,120
16,141
12,130
12,119
14,124
15,134
3,56
9,111
0,3
14,151
7,101
17,113
12,122
14,125
13,126
15,124
4,66
1,22
17,139
3,51
3,55
10,119
3,45
10,109
18,120
3,52
11,116
15,135
13,114
11,124
9,107
17,124
17,124
9,101
17,131
8,102
7,95
14,121
9,110
18,136
11,133
12,125
14,134
14,142
5,71
16,136
5,83
17,125
11,113
7,89
15,129
6,93
8,121
7,94
11,127
2,37
16,133
17,118
15,120
1,21
13,118
10,120
18,117
11,114
5,81
15,123
14,126
17,129
13,129
16,126
8,100
16,106
16,124
8,95
10,93
16,134
2,41
2,39
13,133
19,137
15,114
16,117
2,43
17,139
8,105
2,41
1,23
14,113
17,127
7,95
14,140
11,129
15,123
16,133
14,119
16,146
9,112
16,122
11,124
15,141
14,117
15,133
17,130
14,135
11,113
2,35
10,111
14,122
10,126
12,114
1,23
3,58
8,90
16,120
17,136
12,127
16,140
13,130
17,126
8,77
18,124
12,123
14,120
10,116
16,119
7,102
6,96
2,41
15,151
2,40
10,124
2,35
16,138
14,138
3,52
1,21
18,125
13,128
1,23
17,116
8,113
6,96
0,3
10,114
5,73
16,144
18,133
1,23
15,110
11,122
16,154
15,126
7,87
15,144
11,143
17,126
19,117
5,76
7,84
17,128
3,59
2,37
17,117
14,133
15,108
17,125
15,120
14,152
12,128
10,128
16,124
1,23
16,146
16,123
10,120
9,119
18,129
13,110
12,135
4,79
15,134
16,120
14,112
18,129
17,131
7,100
19,116
14,130
11,98
16,130
10,126
18,143
16,133
6,81
16,140
13,129
6,80
6,98
15,108
13,139
16,131
5,86
8,117
15,129
1,23
0,3
13,123
16,131
1,23
0,1
3,57
13,132
16,125
13,124
6,75
8,101
15,125
14,127
12,131
18,128
7,109
17,128
12,135
1,23
17,136
16,128
2,37
14,125
12,125
5,73
4,74
16,130
11,118
10,136
17,140
15,145
5,87
2,36
1,23
11,98
2,32
10,107
11,124
13,136
1,23
16,133
8,116
10,115
3,55
16,131
0,3
6,85
16,116
1,21
7,80
13,142
11,133
15,123
18,126
18,113
13,136
15,107
16,121
2,41
14,117
4,70
5,80
13,119
0,1
1,21
19,108
13,118
3,52
1,20
16,128
18,113
17,109
3,47
15,129
15,130
6,79
7,108
18,118
18,135
13,131
14,126
16,148
14,121
11,115
16,143
8,101
17,139
14,129
1,21
15,142
3,52
14,133
14,132
12,104
17,126
16,116
9,116
16,126
9,121
8,111
5,72
15,119
11,122
15,132
5,88
10,121
15,99
11,111
11,127
11,117
13,121
0,1
3,55
10,118
17,131
14,128
19,123
6,83
10,122
9,123
15,131
13,145
12,109
10,115
1,21
0,1
8,102
3,61
1,21
1,23
11,126
12,138
3,59
1,23
16,136
5,77
8,100
12,119
18,100
11,128
2,41
2,40
6,93
15,119
18,126
9,109
11,131
2,35
14,130
10,126
3,46
13,128
15,129
14,143
17,127
13,128
17,117
18,125
5,83
0,3
17,121
7,100
17,148
11,125
14,126
14,143
3,51
14,143
1,21
12,132
9,111
6,98
4,73
19,114
7,99
19,125
5,84
14,130
9,124
14,125
16,134
11,114
7,90
16,125
13,134
16,124
16,140
13,129
13,125
4,69
9,121
14,122
0,3
9,118
15,137
11,119
6,80
11,122
17,121
2,42
6,86
13,134
7,91
16,106
15,139
17,129
17,132
11,116
16,129
13,120
2,41
12,113
6,79
9,115
12,121
12,125
5,72
4,72
14,134
6,74
14,127
11,137
2,40
13,125
18,121
18,139
12,126
16,122
9,102
11,129
11,132
15,140
9,108
11,129
16,142
12,120
15,142
6,105
5,84
0,1
0,3
14,130
12,121
0,3
17,133
10,129
8,98
10,123
4,67
5,80
13,133
4,79
10,106
16,127
10,119
17,137
8,97
18,120
16,118
8,101
13,135
15,124
14,137
16,123
8,99
12,111
2,42
13,128
10,121
6,101
14,142
9,116
14,116
12,127
10,115
10,138
12,130
16,106
6,90
11,116
16,139
5,81
11,131
2,43
11,132
1,20
18,138
13,119
6,90
0,3
10,125
18,138
17,123
16,124
15,123
13,123
15,110
15,149
2,31
15,130
14,117
14,122
14,131
2,41
18,109
17,129
14,116
12,120
7,102
15,126
1,23
11,120
16,138
14,129
13,119
15,142
10,113
16,124
17,129
13,144
6,82
4,72
13,135
4,59
0,1
13,128
9,99
13,106
6,91
15,117
7,90
15,108
10,123
7,101
17,129
16,126
3,50
2,38
14,129
16,126
12,122
11,112
11,108
15,141
5,76
2,39
11,130
11,107
15,110
8,98
19,116
10,122
13,145
13,137
14,116
8,102
11,123
17,117
8,98
1,23
13,128
5,71
6,89
16,142
16,126
0,3
15,112
15,133
16,120
16,134
13,134
11,114
14,144
17,130
16,129
2,43
20,144
15,132
14,121
17,126
13,139
3,56
19,119
16,136
11,112
17,122
17,109
2,32
11,120
8,107
15,147
18,145
3,55
15,116
7,108
12,109
4,60
14,121
6,89
2,36
1,23
17,107
13,139
13,143
8,81
11,120
0,3
1,23
3,50
14,123
3,54
17,127
18,132
17,143
15,133
4,67
17,130
8,98
13,134
17,121
13,147
11,140
18,134
14,121
16,130
12,124
17,143
13,129
16,149
15,124
14,120
8,102
8,103
7,97
11,140
13,132
10,110
3,56
5,79
3,56
16,113
7,84
13,125
16,121
3,50
3,59
16,109
11,115
7,117
6,97
14,117
20,156
15,154
3,47
13,126
12,128
9,96
4,68
11,129
8,99
16,130
2,41
3,52
13,123
15,135
8,114
19,127
6,98
16,139
2,39
18,121
15,117
16,108
16,136
14,116
3,46
10,120
17,123
6,97
13,123
12,130
1,21
11,104
17,126
2,43
16,128
4,61
16,129
14,119
16,122
14,141
17,122
6,96
16,129
18,135
15,136
15,129
14,126
17,130
15,121
17,130
13,137
3,52
15,118
7,97
18,134
3,58
13,147
9,121
17,119
14,127
7,97
13,121
11,107
4,74
16,125
13,140
13,135
12,131
13,121
15,118
10,115
6,79
10,117
5,70
16,124
14,132
12,113
3,50
4,73
3,53
1,23
10,114
10,109
2,39
13,110
6,79
2,35
5,79
14,125
7,86
16,140
6,95
12,141
13,106
6,86
7,90
15,138
13,124
18,124
16,128
17,125
7,98
12,124
13,132
2,41
6,97
1,21
10,116
11,124
17,104
16,126
14,123
16,137
3,49
12,107
5,87
15,136
17,123
15,136
16,134
16,136
5,71
4,74
15,108
10,119
14,138
18,121
2,37
8,112
15,128
13,139
9,111
8,81
5,82
16,144
19,117
12,124
15,125
14,133
10,118
6,91
4,67
15,117
1,19
7,102
13,113
15,119
6,88
9,103
15,118
13,122
4,59
15,141
8,100
5,75
16,119
12,117
13,112
9,96
18,153
8,96
16,127
10,106
13,122
17,134
7,101
3,39
13,128
9,112
0,1
17,145
15,116
5,82
14,135
8,106
6,86
8,105
13,133
18,142
6,82
4,72
18,120
6,95
0,3
17,119
10,121
5,85
18,141
0,3
15,130
10,104
12,138
10,113
4,62
11,107
18,132
13,125
14,133
17,133
5,81
11,122
16,130
16,115
14,124
8,118
15,106
16,143
16,139
6,94
4,66
4,67
4,69
14,120
15,136
1,23
5,73
18,110
12,142
11,133
14,120
13,141
15,142
14,123
14,133
6,86
15,140
5,78
16,122
6,92
17,131
3,55
16,143
8,98
14,147
16,148
7,94
6,82
2,40
15,122
10,106
14,132
16,117
16,131
2,39
16,137
13,126
6,81
6,92
4,62
21,121
14,123
15,111
2,43
13,119
10,119
14,132
14,111
6,83
16,128
4,68
8,101
12,123
12,138
12,141
4,70
15,122
5,71
1,23
6,98
16,132
12,136
3,44
7,96
14,122
7,101
16,124
11,117
12,115
11,107
15,141
17,134
17,126
3,52
16,127
14,131
2,34
17,130
15,136
10,114
10,106
16,131
15,139
16,149
11,108
4,66
10,111
10,115
9,110
16,119
17,122
7,104
7,92
11,119
7,103
6,80
19,145
7,99
14,119
7,95
8,105
1,21
9,115
15,105
14,117
3,49
12,120
10,114
1,23
16,127
8,97
16,134
17,148
14,118
5,78
16,131
16,121
12,122
17,131
14,145
18,117
7,85
15,133
19,142
15,135
12,123
4,62
8,114
13,132
7,110
15,130
7,95
4,70
4,60
16,135
17,120
13,136
15,118
13,120
13,115
12,113
7,86
9,114
9,115
13,113
17,139
12,125
19,140
15,124
17,115
12,132
14,114
9,108
17,130
0,3
9,100
16,150
22,132
18,124
17,127
15,123
1,21
13,133
7,93
8,103
4,66
5,83
14,126
11,114
1,21
17,118
14,142
16,123
14,120
10,117
16,137
16,128
17,127
3,57
1,23
15,130
12,121
12,145
5,88
1,23
17,125
7,105
14,132
15,129
12,118
9,111
9,114
4,69
16,118
6,90
16,130
5,88
3,49
17,118
2,40
16,109
14,130
17,135
17,129
5,75
2,37
9,104
1,23
14,108
15,143
9,129
13,118
6,91
0,3
14,130
3,43
2,40
12,142
14,116
1,21
19,126
13,122
17,130
15,132
12,131
12,124
3,58
12,138
8,107
8,113
6,95
13,131
5,82
14,136
13,132
17,133
11,125
16,136
12,129
4,71
13,111
8,108
0,3
7,102
16,135
15,153
8,102
19,142
16,120
7,94
11,108
16,130
11,138
17,128
19,121
14,124
14,137
15,137
7,113
6,89
10,105
14,130
10,123
9,107
9,111
7,92
12,117
3,55
13,145
10,111
17,134
13,137
16,133
13,131
13,128
16,119
16,127
15,140
16,122
15,131
16,132
15,124
10,112
3,57
13,124
12,122
9,111
11,132
19,130
2,39
16,135
16,129
10,110
0,3
14,132
11,114
12,116
1,23
1,21
11,109
15,134
18,135
12,132
13,120
16,128
15,119
9,92
18,115
14,114
8,111
10,99
17,137
14,141
11,126
6,84
2,42
15,147
4,67
5,83
14,135
15,142
16,130
15,144
1,23
9,120
14,120
0,3
1,20
13,133
17,130
2,37
15,138
12,126
15,133
6,72
12,138
7,110
16,126
3,62
9,106
15,136
13,131
12,134
15,126
12,114
10,120
12,135
11,136
15,141
2,39
0,3
16,127
16,124
17,140
8,99
1,20
14,131
10,117
8,96
7,92
11,114
8,103
11,132
9,118
17,127
8,105
14,136
2,36
14,122
9,103
6,83
15,129
3,61
2,39
2,35
6,107
10,132
2,43
17,132
15,110
15,138
9,113
1,23
9,115
18,142
7,87
1,17
11,118
7,96
0,3
6,93
17,123
17,143
17,118
5,81
15,141
17,133
12,119
13,132
12,116
2,33
15,142
2,32
4,75
7,107
10,121
8,112
13,137
0,1
9,91
15,139
12,116
5,70
18,112
3,55
3,58
7,98
5,80
8,123
18,127
3,55
14,121
16,125
16,154
16,127
15,123
3,55
14,142
16,124
2,41
12,118
9,114
14,128
4,60
12,125
8,108
5,77
7,92
14,135
13,153
15,138
18,137
3,55
5,70
10,100
9,108
4,64
9,101
5,77
1,23
12,134
19,123
17,137
11,100
14,115
19,121
7,90
14,137
12,133
10,112
14,145
14,134
14,148
9,111
13,139
17,133
17,122
17,114
15,115
10,115
16,130
10,112
13,123
8,107
16,126
14,114
16,126
7,91
7,107
16,122
5,81
9,122
2,38
17,150
16,138
1,23
4,67
7,91
18,143
13,114
4,68
13,141
5,77
14,103
2,43
3,60
12,123
16,139
15,153
5,86
5,86
9,118
15,131
12,105
16,130
14,127
13,135
16,150
18,134
15,125
2,38
13,119
13,130
16,139
17,127
14,127
2,41
16,126
14,117
9,121
16,148
13,124
12,108
18,125
16,131
13,124
6,84
6,85
13,127
2,36
0,1
14,126
10,122
9,107
15,120
9,122
14,136
18,129
15,136
9,113
11,123
12,122
20,129
7,91
4,67
8,100
16,124
9,103
11,103
14,135
0,1
3,52
12,111
11,122
14,129
15,121
17,143
5,65
17,132
7,97
18,124
10,118
3,51
14,126
11,133
19,117
17,139
15,117
18,131
2,41
5,80
11,115
2,37
14,131
15,128
13,113
15,117
15,125
13,133
15,129
13,119
10,115
15,142
12,127
13,133
10,117
4,74
9,115
14,124
17,144
2,38
15,121
16,129
17,139
13,128
4,61
17,144
16,126
15,139
16,131
12,132
17,133
9,122
7,107
9,115
10,126
13,126
15,118
19,129
9,116
15,129
19,128
12,117
11,121
17,134
15,146
8,110
17,125
11,132
13,129
5,81
17,135
8,111
11,130
16,128
12,114
5,87
7,78
10,98
7,103
1,20
0,3
16,144
3,51
9,110
16,115
5,78
13,121
14,117
11,123
6,98
5,92
18,115
13,132
14,128
2,42
10,115
14,131
11,131
14,131
5,82
16,127
10,134
0,3
11,126
8,106
13,130
17,122
13,109
15,115
2,38
19,133
4,59
11,116
15,130
17,134
13,132
12,120
3,61
17,137
6,93
17,128
9,111
18,127
15,139
16,129
4,72
0,1
5,83
18,129
0,3
15,124
19,134
18,129
9,116
2,43
15,135
16,126
13,136
17,118
1,21
16,142
9,120
9,116
10,117
7,92
13,126
6,97
11,129
14,111
7,98
9,117
11,124
11,109
7,93
4,79
10,129
14,136
6,92
13,119
15,140
12,133
12,105
12,133
16,138
0,3
19,142
2,37
14,119
13,129
14,143
10,121
9,130
16,124
18,147
10,111
16,130
17,116
14,130
14,126
1,23
9,96
15,135
16,118
4,62
15,132
6,92
14,128
11,103
1,20
16,127
14,134
8,98
16,123
16,131
12,125
2,33
11,118
2,36
16,124
16,113
14,113
17,134
10,105
5,82
2,39
2,43
13,118
12,117
16,120
16,127
2,43
1,23
9,102
12,104
18,117
13,116
16,132
2,41
12,135
4,66
13,127
10,143
1,21
16,127
6,83
18,134
17,126
10,123
15,127
17,149
15,124
14,138
3,49
8,113
11,119
4,72
5,77
16,120
17,128
10,131
16,140
14,139
15,129
16,130
15,119
2,39
11,102
3,53
4,63
14,132
8,92
10,131
13,131
10,124
3,54
1,21
0,1
9,107
20,123
6,92
17,117
7,102
17,127
3,57
11,123
13,116
15,119
13,122
14,131
13,122
15,149
7,106
2,43
16,130
11,136
15,129
15,109
3,57
7,97
17,133
1,21
8,102
16,132
4,68
18,145
14,130
9,111
2,41
5,86
14,124
5,82
8,100
12,141
14,127
14,114
15,108
6,98
0,3
14,143
6,80
7,103
5,87
10,101
16,163
2,41
10,135
11,114
1,17
14,123
5,86
2,35
12,122
3,55
12,138
9,109
13,125
17,132
14,133
17,130
9,113
9,94
9,115
0,3
15,129
1,23
16,118
15,130
3,50
18,111
3,56
5,67
6,98
14,140
10,108
18,129
13,127
20,104
10,121
17,119
15,138
12,118
9,115
8,110
0,1
8,118
14,119
6,91
11,132
14,130
12,111
12,123
16,129
12,127
2,40
16,135
14,116
20,123
10,125
7,81
15,127
16,141
16,119
2,37
16,131
7,103
8,97
1,21
6,86
17,134
15,142
0,1
17,132
10,112
14,139
0,1
15,137
14,132
16,138
0,1
17,135
5,78
1,23
0,3
11,120
15,124
0,3
3,58
11,116
19,130
12,124
6,89
15,136
4,63
16,121
4,77
18,118
18,126
4,58
6,94
2,41
9,100
3,61
1,20
12,107
15,128
7,104
8,102
15,140
0,1
17,133
4,65
16,129
5,82
15,124
15,122
16,128
17,138
17,136
11,127
15,143
8,96
14,128
4,58
14,120
6,95
12,137
17,127
13,131
15,133
12,114
10,119
15,134
14,136
11,128
12,117
8,109
16,133
16,144
13,129
15,134
14,112
17,132
9,114
15,130
4,77
0,1
6,95
12,124
13,123
11,111
14,112
7,110
16,119
14,121
6,102
12,126
12,127
3,59
17,118
15,132
11,115
1,23
9,119
17,118
11,122
14,119
15,142
12,128
4,67
17,119
8,104
8,102
15,113
6,92
1,21
12,112
10,123
16,129
8,111
5,86
5,79
8,111
13,129
14,108
19,123
14,131
14,140
6,95
15,106
4,68
18,125
6,88
13,136
6,90
17,141
0,3
4,66
15,118
4,76
3,56
14,135
7,108
0,3
15,103
1,21
13,128
15,137
11,127
14,128
17,112
11,138
13,125
16,128
17,139
14,116
17,120
1,23
17,122
11,129
1,17
9,103
10,95
14,135
16,136
9,106
13,126
5,86
13,129
9,121
13,126
9,115
18,137
1,23
16,118
13,139
19,123
16,134
13,127
16,147
9,126
7,89
12,125
9,111
15,130
0,1
11,144
5,92
12,138
14,129
10,105
5,79
4,71
14,136
13,132
16,131
9,100
13,123
12,115
4,59
12,136
14,118
15,137
11,124
17,134
9,107
12,136
13,127
13,120
14,141
11,109
16,138
10,128
17,124
11,119
14,135
8,96
1,23
14,103
6,97
3,58
7,100
13,137
14,131
12,125
19,135
10,121
16,126
19,133
5,86
15,142
6,87
0,3
5,89
8,89
18,141
16,145
4,72
6,72
0,3
2,43
14,135
14,135
5,74
5,79
16,133
8,90
8,101
18,121
16,118
17,131
10,114
12,135
4,65
16,143
1,17
18,133
15,113
16,116
12,114
8,106
13,131
17,114
8,87
10,116
13,119
16,131
14,136
2,39
6,90
14,120
6,95
6,96
1,23
1,20
13,127
14,124
5,85
6,98
18,131
17,116
12,126
5,69
5,79
8,109
15,146
11,112
16,134
8,114
2,41
18,118
12,118
6,78
13,115
16,128
19,127
1,19
5,81
1,23
1,20
5,82
8,94
7,104
15,136
17,135
8,105
17,128
3,58
4,74
12,126
9,111
16,106
10,108
8,93
17,140
11,121
13,112
12,132
7,99
9,99
16,121
14,130
12,114
9,97
0,1
7,92
19,113
12,144
2,43
3,56
3,53
12,112
6,91
18,122
14,112
20,144
17,132
5,85
3,52
17,139
7,91
14,134
2,33
6,95
16,142
12,123
7,104
10,112
15,129
10,128
17,138
13,118
12,130
20,110
15,129
2,41
17,128
9,110
11,151
6,96
7,107
17,130
14,116
17,120
17,117
4,63
16,123
14,132
5,68
20,122
8,118
17,134
14,136
11,129
14,113
15,128
14,127
18,121
12,120
14,138
10,119
15,143
4,72
8,101
13,141
16,124
6,84
7,103
1,22
8,104
18,133
6,83
17,119
12,134
13,123
11,125
12,117
17,133
12,131
13,121
3,47
15,127
13,125
15,113
11,123
15,115
13,125
15,123
4,74
15,126
6,81
16,132
4,70
0,3
16,139
7,86
13,130
15,130
8,94
17,118
8,110
14,130
14,119
3,60
11,121
14,115
16,128
16,114
19,132
17,152
6,87
15,132
13,123
5,75
10,123
11,133
16,133
1,17
6,66
13,123
1,23
16,115
3,61
6,86
10,123
3,58
9,122
18,138
5,79
10,110
12,115
14,125
4,68
9,118
0,3
17,149
18,135
17,141
5,84
13,102
14,142
15,123
4,67
7,78
1,20
11,109
2,41
18,121
13,123
12,129
0,1
16,110
1,21
10,111
1,22
2,31
9,106
1,23
9,131
13,126
17,133
10,113
15,125
2,39
18,131
4,79
12,127
3,58
15,130
12,127
2,39
17,152
13,141
4,60
17,144
16,120
9,100
13,107
5,88
18,119
2,39
11,120
16,120
14,125
14,123
0,1
15,130
14,129
8,101
16,119
16,126
15,129
4,69
13,126
12,108
12,113
16,144
2,40
14,132
3,50
16,126
7,113
0,3
13,127
5,82
9,105
17,135
18,123
10,103
11,126
12,128
16,136
3,55
6,85
6,83
17,127
16,125
16,115
18,126
13,116
13,116
10,127
18,131
14,127
7,95
15,140
5,71
16,136
17,136
10,104
13,140
12,134
16,110
12,130
8,111
12,126
15,131
7,92
4,66
14,136
15,136
16,125
15,131
16,114
13,125
11,114
14,119
14,114
16,133
7,91
5,77
10,100
7,96
9,94
16,131
14,133
13,123
16,119
12,126
9,115
17,122
14,117
12,129
12,127
12,121
17,119
13,133
5,76
13,130
9,104
17,125
15,126
11,119
5,78
17,125
7,108
3,51
10,102
5,77
12,118
14,121
2,39
18,120
14,134
2,41
7,96
12,119
18,129
10,113
18,134
9,108
9,114
8,90
18,131
10,106
3,60
2,41
0,3
10,109
1,23
13,106
9,111
15,130
10,131
3,59
16,115
18,122
10,115
7,93
14,117
5,69
15,124
13,130
11,130
3,49
16,126
11,118
16,134
10,104
7,89
14,125
7,98
16,116
8,121
10,118
3,61
6,81
14,100
9,121
7,94
7,78
18,119
1,21
19,149
3,54
8,105
15,124
17,127
17,120
1,23
17,129
16,130
12,111
13,110
18,135
15,124
16,120
7,89
11,107
6,101
4,69
17,130
16,118
13,126
17,132
4,66
17,134
11,113
13,116
12,119
6,74
11,129
16,126
14,120
15,126
18,120
4,75
9,102
16,133
17,139
15,139
3,54
13,125
13,116
17,125
16,135
12,120
9,104
16,134
14,119
16,113
15,127
11,121
10,114
2,39
10,110
9,114
16,127
13,122
18,127
18,129
5,87
16,120
10,105
6,92
10,119
4,75
14,124
4,69
5,74
15,144
13,124
16,124
16,133
2,40
13,130
7,93
17,138
11,106
14,135
17,135
5,84
15,132
10,103
16,126
13,120
16,129
17,138
2,36
15,126
17,124
14,137
14,133
17,124
8,104
2,38
15,148
15,135
14,123
5,80
7,106
10,104
5,76
12,132
9,100
8,98
18,113
12,141
4,77
17,124
19,152
18,139
15,123
3,54
18,116
12,125
1,21
6,92
2,43
11,133
4,73
8,123
10,121
17,140
12,122
8,109
16,138
8,116
14,119
0,1
20,128
10,116
16,119
15,123
14,120
7,90
11,124
14,120
8,103
14,142
12,131
10,102
18,135
7,104
15,128
2,38
1,23
15,127
5,86
3,59
14,119
12,115
16,132
8,116
4,65
9,109
15,135
8,104
17,129
12,127
13,114
14,131
6,86
18,135
12,113
5,83
8,115
15,123
3,52
16,131
3,63
12,122
11,113
13,129
5,77
15,140
9,109
4,69
13,125
6,94
7,104
17,106
16,119
3,54
2,35
17,141
14,126
6,94
2,41
13,128
17,130
6,78
18,131
16,129
20,115
5,69
15,123
0,3
7,105
9,116
12,123
17,122
18,126
2,43
14,118
18,136
14,125
11,121
5,81
4,76
18,138
9,120
1,21
4,65
0,1
17,122
12,109
15,129
11,125
11,121
17,120
10,111
5,78
10,130
13,138
13,134
16,124
8,112
17,128
1,23
17,114
10,123
7,96
18,112
16,136
4,56
11,128
15,130
10,123
16,130
6,99
17,121
16,139
10,111
7,88
6,103
11,118
15,127
11,141
19,112
1,20
14,133
12,131
15,135
17,129
14,132
12,132
3,51
15,132
12,136
4,66
13,131
17,122
15,134
15,141
17,134
3,55
17,141
3,51
16,133
13,113
5,80
3,61
15,111
6,89
6,88
3,54
8,93
13,112
14,119
13,122
17,123
10,125
2,35
2,37
19,119
16,125
9,108
17,121
6,77
19,134
16,126
8,102
5,68
20,139
16,126
11,124
12,122
3,61
7,103
13,132
17,135
9,113
15,109
18,119
16,125
14,126
10,121
4,63
16,125
10,99
15,135
12,116
14,121
0,3
17,129
13,116
12,126
15,132
7,107
11,115
13,117
15,123
12,124
15,123
15,115
1,23
12,142
2,40
14,125
10,110
3,59
7,101
8,104
16,131
13,139
9,99
3,54
7,91
3,55
4,66
17,120
11,126
13,120
3,59
12,129
4,78
5,83
5,69
7,95
5,83
16,122
10,126
4,59
14,123
11,126
12,128
1,21
12,129
13,129
15,132
15,144
9,109
15,134
2,40
1,21
5,75
17,126
15,131
8,122
16,112
0,3
13,133
11,129
10,123
11,125
13,137
12,130
16,122
3,55
16,137
18,138
14,147
10,123
6,92
0,3
9,119
12,125
13,130
16,128
10,111
0,3
7,93
7,85
14,124
7,95
16,130
9,121
7,87
13,127
13,131
11,131
9,117
1,23
15,150
4,71
15,123
3,59
8,97
10,107
15,127
6,96
13,146
16,119
17,132
3,57
10,113
9,100
16,118
1,21
9,117
10,129
17,113
15,143
7,98
4,56
18,125
16,120
4,73
7,97
11,135
14,126
3,59
7,98
17,127
12,116
2,43
15,120
16,142
12,131
3,48
15,102
15,143
2,41
9,102
17,122
15,123
1,23
15,119
12,120
2,40
13,118
15,118
4,67
14,126
15,119
0,3
15,126
17,144
19,126
16,127
16,136
11,110
9,125
5,77
14,121
7,83
11,134
15,132
13,113
16,127
8,100
0,3
11,110
15,131
10,129
17,120
13,135
8,97
15,117
11,109
7,104
14,132
5,78
6,100
15,145
0,3
15,139
7,86
11,128
12,122
15,141
17,118
10,100
4,52
17,130
10,118
7,105
13,128
14,120
10,116
6,82
17,125
14,124
11,121
15,108
12,112
18,124
17,141
15,134
16,125
18,133
8,101
9,115
10,114
13,125
8,111
16,133
17,118
15,127
0,1
14,117
0,1
10,118
10,132
16,135
8,100
9,118
5,79
8,102
14,148
13,128
13,129
12,117
8,108
13,132
10,103
17,125
10,125
12,129
10,113
15,132
0,1
1,23
9,126
13,129
8,107
14,137
16,124
18,145
11,107
0,3
17,102
14,104
9,96
7,102
15,119
11,127
16,116
6,87
8,98
9,120
12,123
9,118
15,121
6,83
18,119
15,130
16,133
11,110
19,131
9,116
16,113
8,112
1,21
3,56
9,115
2,34
16,127
11,117
15,125
6,83
0,1
10,100
10,126
1,21
9,111
5,77
11,116
12,126
0,3
13,142
12,121
1,23
8,128
17,109
15,128
17,140
13,124
13,131
17,137
15,139
16,128
15,139
0,1
12,124
7,105
15,129
16,131
15,125
13,116
9,115
19,122
