hw(rs1),HW
4,117
2,63
5,39
14,83
16,132
13,128
1,111
15,21
16,131
3,120
15,52
18,125
17,124
1,142
11,23
13,121
5,121
16,86
8,119
16,105
9,127
12,119
15,135
4,112
17,58
15,133
0,123
15,1
10,147
14,121
17,141
16,121
4,134
14,67
15,148
15,128
14,141
9,134
1,116
14,21
16,133
11,125
15,124
9,131
18,110
16,123
15,153
3,125
13,51
13,110
17,142
16,126
8,135
15,122
3,127
16,50
7,131
1,77
13,21
15,135
7,130
13,94
15,108
11,144
6,141
6,94
15,88
18,153
17,143
18,138
0,125
4,1
10,66
17,120
11,140
4,100
8,67
0,91
16,3
7,119
18,96
4,141
20,67
2,119
13,39
4,127
17,67
16,125
15,135
14,120
17,144
14,134
9,132
14,117
13,128
14,112
15,121
14,132
17,136
17,134
8,130
0,104
8,3
10,99
1,108
11,21
7,135
17,104
14,147
16,126
11,133
8,129
16,96
8,132
15,108
17,129
17,133
13,135
14,133
16,122
6,139
8,91
3,89
7,57
0,104
12,1
17,139
2,135
2,43
2,41
14,35
13,126
18,128
11,132
10,121
2,109
15,40
14,128
7,122
15,97
16,125
14,127
10,119
15,108
12,124
13,139
13,128
13,111
9,126
5,117
9,86
16,114
7,128
6,98
8,94
15,101
16,132
19,132
2,130
11,40
17,104
14,138
7,120
17,85
5,130
2,87
15,39
19,133
1,113
14,23
17,137
9,138
11,111
15,127
16,127
18,128
6,135
16,97
16,126
12,140
10,131
15,111
15,149
6,132
17,87
1,126
11,23
2,119
15,41
8,147
13,100
17,124
13,125
12,130
16,111
10,121
1,102
12,22
7,120
17,102
12,120
16,129
15,145
0,143
6,3
7,95
14,93
15,134
11,110
5,135
16,85
11,109
2,112
15,39
3,128
12,51
15,118
3,130
11,59
7,113
14,85
7,130
15,80
6,132
17,89
12,122
8,113
9,118
7,99
11,104
14,108
18,132
12,135
6,115
16,91
9,136
15,99
13,120
11,125
14,115
10,131
7,109
10,108
16,114
7,123
8,92
16,105
4,122
6,69
7,86
18,77
13,117
17,127
5,125
16,73
14,138
15,125
3,116
18,53
6,128
17,96
7,135
17,100
13,141
4,104
9,72
16,114
16,126
14,136
6,134
9,87
16,116
11,160
15,126
9,125
4,105
11,60
18,107
1,120
3,23
17,50
18,126
16,135
3,123
1,53
0,19
16,3
10,134
5,121
17,77
10,127
17,130
10,119
8,111
13,95
6,125
5,98
9,80
7,110
6,103
17,92
14,125
1,120
18,19
11,142
19,115
14,141
3,129
9,57
13,123
19,126
10,111
8,94
13,105
14,117
18,138
15,126
7,126
15,87
13,138
17,116
9,143
10,128
13,110
16,112
16,137
11,121
0,124
14,3
8,122
14,106
17,140
9,116
2,131
7,37
15,104
6,145
0,94
10,1
15,124
3,133
9,49
3,123
8,59
15,106
14,141
5,130
13,71
15,128
14,121
7,128
12,106
5,125
12,87
10,110
9,120
16,114
16,127
13,127
13,140
14,151
9,119
1,108
7,21
15,93
7,118
14,107
4,122
1,65
7,17
5,112
13,85
1,124
10,22
19,109
15,106
17,132
6,125
16,96
11,118
11,127
16,132
12,132
6,114
8,87
15,110
10,134
4,123
17,77
7,121
11,100
17,124
7,137
17,100
19,136
1,131
17,22
3,115
9,53
16,102
9,122
16,111
13,135
14,118
16,127
0,134
2,3
14,35
4,134
10,77
3,120
3,56
15,58
10,116
9,118
1,107
4,22
7,69
15,88
6,115
6,108
6,89
20,97
16,140
0,129
12,3
18,124
10,117
8,124
15,101
16,118
9,128
0,103
8,3
11,113
14,101
7,114
13,98
15,126
15,121
14,114
17,129
11,112
4,113
17,62
12,145
17,114
15,130
5,121
10,83
4,98
7,52
17,85
19,121
2,133
5,38
12,81
15,137
14,133
7,115
15,102
8,118
6,103
8,91
13,114
17,116
5,119
5,84
17,79
17,139
13,128
2,125
19,33
16,130
11,129
11,128
6,121
5,84
16,81
15,140
15,140
8,139
7,107
2,87
15,40
9,142
14,102
1,144
3,23
14,55
9,150
11,122
7,127
8,81
14,115
0,122
14,3
8,126
11,94
15,108
12,135
5,132
18,73
16,126
18,132
11,124
12,130
8,127
8,93
15,79
1,141
6,23
13,95
10,135
3,114
17,58
4,132
1,68
8,21
14,118
15,140
17,123
1,117
15,22
0,126
13,3
11,129
7,123
1,101
16,20
6,129
13,86
14,109
14,137
13,136
15,130
13,120
10,109
11,95
0,124
18,3
14,129
1,138
13,20
9,123
8,120
8,109
15,109
18,124
12,135
1,148
16,21
17,141
17,130
11,131
7,122
5,99
13,80
14,133
10,113
10,121
0,118
0,3
2,1
15,37
11,125
6,122
17,79
15,111
14,131
15,131
7,128
18,101
13,111
15,149
15,124
16,134
2,139
4,37
11,70
5,132
10,77
8,120
16,109
7,132
7,106
14,105
14,110
12,136
15,123
18,140
11,130
6,142
10,94
15,124
8,125
5,107
17,83
5,141
10,85
9,120
20,116
3,137
13,45
14,121
6,139
13,85
18,114
7,146
14,90
4,156
10,66
8,115
15,117
17,132
8,123
4,106
14,69
14,122
6,122
12,88
11,102
18,126
1,136
3,20
16,59
7,118
11,102
13,129
8,133
2,98
11,35
15,120
1,114
11,21
11,89
3,137
8,54
18,103
4,118
6,54
5,86
0,86
7,1
13,88
6,131
14,95
16,129
5,114
7,76
6,103
4,100
15,69
7,135
4,109
14,75
15,133
11,129
17,133
12,132
20,140
0,120
8,1
16,107
9,142
8,112
3,113
0,49
17,1
6,134
6,81
10,87
3,127
14,57
1,130
0,21
7,1
7,98
8,94
9,91
0,108
14,1
7,136
16,104
17,117
0,123
11,3
12,125
2,143
12,41
10,129
14,110
15,130
17,146
3,139
7,55
6,96
15,89
0,140
10,3
1,113
0,21
16,3
12,119
4,134
16,58
14,131
21,157
15,132
15,119
16,117
15,134
0,127
17,1
5,139
15,73
5,124
1,83
18,17
6,139
2,103
4,40
11,62
12,101
7,123
11,101
16,122
7,133
13,90
8,136
9,117
6,117
1,90
6,23
9,82
5,119
16,77
14,131
13,131
12,131
3,141
15,52
17,140
18,141
1,132
5,22
11,74
5,124
11,83
20,132
14,121
18,145
16,114
0,133
18,3
14,124
16,141
16,126
17,152
14,129
8,135
7,116
10,104
18,112
1,103
15,23
16,124
15,145
15,113
0,109
15,3
14,129
7,139
14,86
0,135
11,3
16,122
0,138
16,1
6,125
13,89
6,124
18,94
13,156
12,137
8,115
17,97
15,128
2,141
13,38
15,142
9,145
18,111
15,135
17,126
10,148
0,114
16,3
14,117
14,106
4,129
8,61
1,94
11,23
8,114
9,113
17,114
13,121
11,119
0,118
17,1
3,114
10,54
16,131
15,131
12,126
13,119
7,128
12,92
15,126
18,126
4,134
13,74
18,134
17,140
14,132
14,123
15,122
13,132
11,127
16,121
0,128
8,1
4,110
13,64
15,127
4,115
5,57
13,73
8,120
16,95
11,138
17,116
11,112
14,137
1,141
1,21
16,23
14,123
14,130
16,126
16,140
5,154
14,76
0,130
15,3
12,129
15,124
0,137
2,1
7,41
12,96
12,135
14,102
6,142
18,102
13,123
4,116
16,71
9,111
4,103
12,62
7,116
13,96
16,118
4,125
12,72
15,108
0,123
5,3
11,80
6,120
12,99
12,147
10,128
13,120
3,116
14,59
11,124
17,129
13,116
10,123
17,111
3,121
13,57
4,130
2,66
9,39
14,107
1,118
14,22
12,135
13,107
9,124
18,127
0,152
15,3
20,140
13,124
16,114
9,148
9,99
7,117
12,91
17,130
10,136
16,118
16,137
15,131
14,136
14,136
11,126
7,133
16,94
12,116
13,132
15,131
14,120
17,127
17,128
8,130
15,121
20,133
15,132
2,129
20,41
15,119
17,105
19,123
1,121
11,21
15,118
11,134
9,110
9,108
11,115
16,120
6,138
16,88
7,126
15,95
4,129
5,59
16,80
12,128
14,125
3,122
15,52
11,127
12,142
13,127
9,112
14,120
15,136
14,120
12,129
12,123
10,138
4,127
14,69
8,125
11,111
1,126
14,21
15,128
17,134
0,141
17,3
7,136
6,105
11,93
14,113
5,155
6,73
14,70
17,143
12,130
17,100
4,111
17,69
7,140
15,82
16,134
4,141
7,77
13,106
15,124
16,137
13,146
16,136
3,106
19,54
18,135
0,130
18,1
7,131
18,92
9,117
12,107
13,128
15,147
9,126
3,117
15,55
12,129
1,117
6,21
3,82
15,52
12,123
10,116
15,113
17,118
15,140
16,130
0,141
12,3
10,116
14,120
14,130
12,130
16,139
14,120
16,133
16,140
10,137
6,123
17,92
16,121
6,130
10,83
13,103
3,123
10,61
18,125
17,133
2,141
0,39
13,1
16,130
13,141
7,130
9,94
1,115
2,21
8,43
15,87
14,151
3,134
9,59
15,112
12,119
17,109
9,132
18,102
16,126
14,120
9,144
14,106
7,125
15,102
15,129
9,123
13,115
12,115
15,131
17,139
17,132
13,127
11,113
11,118
17,117
13,134
8,134
3,102
9,56
5,119
15,77
13,139
7,117
15,92
12,128
19,142
10,123
1,110
11,23
11,124
2,124
18,39
13,160
16,133
12,128
13,113
2,133
2,40
18,36
3,124
16,61
8,144
19,98
3,118
17,59
16,125
16,121
13,135
15,112
14,136
15,116
17,129
16,126
15,115
16,131
15,147
14,122
15,125
11,136
11,123
7,119
13,96
1,129
14,23
3,121
1,58
14,21
18,162
9,137
7,106
14,108
15,118
15,121
17,132
10,138
9,119
2,114
11,41
7,114
9,94
14,111
15,134
12,142
8,114
9,105
3,114
10,59
17,123
5,136
16,78
16,119
16,138
13,125
1,142
8,23
9,94
11,118
12,126
9,118
13,104
13,139
8,135
10,94
11,126
14,114
13,116
7,127
13,96
11,132
5,135
11,86
15,121
3,133
7,60
5,92
16,78
17,153
6,133
17,102
17,128
13,117
17,133
10,113
14,110
14,125
17,126
17,128
12,145
10,104
14,117
0,123
15,1
9,140
13,116
13,130
7,123
17,108
12,123
2,135
12,36
13,122
0,121
7,3
4,94
14,75
12,128
2,128
9,37
13,101
16,130
16,138
15,133
6,132
16,95
18,117
6,128
15,81
10,134
2,137
11,35
15,109
19,119
6,145
16,84
16,119
0,129
14,1
15,132
7,119
14,97
18,131
6,146
16,87
15,130
4,117
2,72
11,36
15,121
10,118
9,118
5,120
11,87
14,117
19,137
15,135
11,137
13,123
8,130
5,108
17,80
13,145
14,133
10,113
10,116
14,123
15,120
12,139
17,140
1,149
11,21
14,122
16,121
18,139
13,143
11,135
15,107
14,127
14,117
9,113
14,112
17,139
12,132
9,123
16,113
7,137
13,97
2,119
9,34
17,114
18,128
14,131
15,118
2,135
16,35
15,143
2,117
15,42
6,124
16,89
7,129
11,88
3,139
6,57
11,89
13,135
17,117
9,140
2,113
11,31
13,112
17,117
15,129
12,121
16,118
16,142
11,132
2,123
16,39
13,126
9,128
14,111
11,111
14,138
2,135
1,39
14,22
11,136
1,128
6,20
7,81
11,89
1,134
8,23
14,115
4,141
2,72
3,40
11,48
12,117
17,128
13,131
8,117
14,94
15,119
11,138
14,128
2,126
15,41
13,142
13,133
15,105
15,133
3,117
3,52
16,59
15,149
7,128
14,98
15,126
9,125
15,96
11,134
12,118
13,130
16,132
11,138
17,125
8,118
11,115
20,120
13,122
5,135
16,81
15,122
12,129
3,136
15,50
11,118
14,111
11,130
5,106
17,82
10,117
17,117
17,148
19,110
13,122
6,123
7,81
13,101
17,122
13,112
3,132
18,59
8,124
9,112
2,114
14,39
19,120
5,130
1,79
2,21
7,34
18,99
16,147
13,129
8,129
14,108
5,136
18,74
14,133
13,151
3,119
1,60
15,20
7,121
3,104
16,55
2,136
12,35
0,121
3,3
14,61
13,113
3,135
9,55
12,111
1,108
7,20
1,96
15,23
8,125
0,96
10,1
4,101
18,68
14,114
16,126
12,120
19,130
17,129
2,123
15,43
0,123
3,3
12,55
18,126
14,106
5,130
15,89
5,133
16,73
18,128
11,126
13,130
17,132
14,149
8,117
11,94
6,124
14,96
3,135
7,56
13,92
7,133
15,106
3,124
14,53
15,118
17,143
13,129
14,141
8,137
14,114
4,128
3,62
10,51
4,135
11,79
14,134
18,131
17,143
14,132
12,137
15,127
17,120
7,138
16,95
11,125
11,108
2,130
17,43
14,119
17,123
13,135
4,127
14,73
13,138
7,123
14,107
0,119
10,3
15,104
11,136
12,123
15,128
12,141
11,133
17,113
16,135
16,142
13,117
11,123
9,116
15,108
3,122
2,51
16,40
4,125
17,75
16,135
12,117
15,125
7,128
19,107
1,132
16,17
15,122
14,129
17,128
9,131
16,121
6,126
6,99
18,97
14,129
5,124
15,70
9,125
13,119
16,119
4,134
13,71
10,117
6,113
17,89
15,135
3,132
3,60
2,45
15,35
14,118
14,138
16,108
13,135
16,107
9,124
2,103
14,43
2,123
12,41
9,137
14,110
7,145
4,105
16,73
15,137
17,131
18,118
19,136
16,134
14,130
17,122
14,129
18,125
1,118
15,23
5,126
13,73
3,114
11,61
0,109
15,3
0,121
13,3
3,99
19,58
13,130
15,141
1,135
16,23
18,112
14,132
12,119
18,112
18,133
7,115
18,91
16,128
11,124
12,126
2,134
13,39
7,127
5,102
9,89
15,115
10,120
16,109
16,121
16,119
7,147
4,104
16,68
17,130
12,116
12,119
15,133
1,127
4,17
5,59
5,81
10,78
11,118
2,128
6,41
5,81
4,73
1,67
7,23
14,101
11,134
16,134
6,128
14,93
14,137
11,134
11,134
13,123
7,120
9,101
2,111
12,42
17,132
13,137
18,125
16,129
3,118
13,55
14,132
5,149
7,85
12,95
17,122
13,132
10,137
10,128
14,118
12,111
21,124
14,133
1,129
12,22
14,124
16,108
3,128
10,53
17,120
16,124
14,130
11,124
14,119
14,131
16,122
18,126
12,136
12,127
15,125
17,138
14,147
17,127
17,122
15,124
13,119
0,137
7,1
5,111
16,66
1,131
14,23
10,125
17,112
15,134
17,125
6,146
14,79
12,139
15,107
10,134
6,129
5,92
6,87
14,73
9,115
8,113
17,127
6,125
16,79
2,127
17,39
16,117
17,130
14,135
1,130
17,23
5,126
14,86
13,125
17,149
1,142
12,23
3,129
11,52
2,118
10,39
16,114
14,135
4,112
16,71
16,132
7,129
10,101
5,123
12,87
11,134
13,127
13,143
9,126
2,120
18,40
9,123
12,111
16,132
17,131
19,140
12,139
9,127
2,107
18,38
11,125
14,117
16,128
11,130
11,130
11,138
12,112
12,124
11,127
15,112
14,131
14,134
16,135
2,130
15,39
11,128
15,115
15,144
17,130
15,127
7,119
16,106
13,138
16,124
9,139
20,109
2,130
17,40
12,121
7,130
16,98
19,145
18,129
18,124
3,103
16,55
11,115
4,114
1,69
6,21
16,87
11,138
14,132
8,136
12,107
3,111
6,45
18,96
8,124
14,113
17,127
7,133
13,99
17,120
8,119
17,118
1,120
7,23
4,85
17,52
4,144
15,64
14,127
15,127
10,123
3,109
16,58
10,148
17,116
15,132
17,132
16,145
8,131
13,94
17,127
11,133
6,122
15,92
8,139
12,106
0,119
0,1
14,3
19,122
8,134
3,102
18,55
4,131
19,65
15,124
0,117
10,3
14,111
9,118
0,106
7,3
6,104
16,91
6,145
13,97
16,120
4,124
15,68
16,130
13,143
15,127
1,125
18,23
9,128
15,109
10,118
16,114
5,140
11,75
16,101
18,129
17,128
17,125
16,150
12,121
1,134
13,23
15,119
5,127
15,76
13,130
11,131
16,123
17,139
14,121
9,128
9,111
9,123
16,126
14,128
15,123
9,135
14,103
6,127
15,101
14,141
14,138
13,118
18,122
5,147
11,80
14,116
13,118
13,108
17,117
15,129
5,122
0,76
15,3
10,122
9,90
9,114
17,97
1,141
4,21
13,73
0,125
18,1
18,129
10,147
7,103
1,85
14,23
15,135
9,129
12,119
4,112
9,63
3,107
18,58
1,122
18,21
1,128
6,23
17,99
0,137
9,1
19,120
14,120
16,141
5,131
17,81
16,121
15,132
8,135
12,113
17,142
18,126
12,139
7,135
11,97
16,117
7,141
1,105
10,21
16,85
5,114
15,76
5,141
8,81
14,110
8,125
14,106
16,110
15,126
15,130
9,124
17,118
16,138
12,134
10,134
13,115
7,119
12,90
16,133
10,116
11,113
6,133
15,91
8,125
10,105
7,120
18,114
9,107
9,105
16,121
6,105
10,94
12,127
9,111
17,91
17,121
16,109
5,136
18,78
1,126
15,23
15,126
8,130
9,116
1,116
0,23
7,1
14,97
14,118
8,138
0,117
12,3
12,110
1,119
9,20
13,110
9,136
9,105
2,110
10,36
18,113
17,126
2,130
0,43
13,3
12,137
17,128
12,126
3,134
12,50
12,109
10,131
14,124
12,127
8,109
3,96
16,59
10,146
6,108
13,100
17,148
17,148
8,129
18,111
5,146
3,86
17,51
0,137
7,3
14,87
10,105
3,118
7,55
12,108
12,142
18,128
9,117
11,128
13,132
7,110
10,88
11,111
8,111
12,109
6,115
13,92
18,116
3,132
13,45
9,131
9,119
7,103
15,112
2,125
15,34
15,119
10,138
13,129
17,122
10,116
16,120
3,137
12,60
8,109
15,104
14,127
9,130
13,119
6,103
19,94
11,115
19,126
0,156
19,1
15,119
13,124
15,127
8,114
14,97
15,134
0,134
14,3
17,122
11,153
1,117
17,23
0,129
16,3
18,121
4,133
4,66
15,58
6,129
1,86
0,22
19,3
2,126
15,41
19,119
11,129
16,130
16,137
12,130
18,125
2,135
15,42
10,123
16,121
15,121
15,116
17,117
7,142
14,107
12,135
0,114
13,3
15,128
11,130
7,127
8,95
14,109
9,127
9,109
12,102
8,144
1,103
7,23
8,93
12,99
17,122
13,136
15,133
7,135
6,91
14,91
11,130
0,121
18,3
7,127
13,113
9,126
12,119
14,126
15,136
3,148
2,57
19,35
11,141
8,108
7,111
7,87
13,97
17,122
17,127
13,129
16,135
3,136
15,52
17,124
5,127
14,73
4,127
8,67
10,98
10,102
8,103
7,102
1,96
11,22
14,118
16,128
2,120
2,41
9,35
13,122
14,127
12,118
13,115
17,132
16,116
16,132
6,117
15,92
6,125
17,85
12,124
14,105
3,146
4,56
16,70
13,123
12,130
0,128
11,1
15,115
15,136
4,106
18,75
4,138
13,66
4,121
15,69
0,150
11,1
14,133
14,136
17,129
15,134
11,122
16,106
16,125
11,132
14,137
16,128
17,122
14,125
6,149
18,90
16,129
15,117
20,131
14,126
14,126
12,144
9,120
14,117
9,143
13,105
15,133
11,134
5,126
16,79
13,127
16,135
11,127
7,125
13,100
7,148
16,104
3,142
16,55
10,137
13,129
19,133
10,119
14,119
17,127
8,107
10,111
0,122
7,3
10,97
9,119
17,109
13,149
12,130
5,120
7,77
14,98
16,118
17,113
16,124
12,126
9,124
8,119
3,115
13,59
10,123
13,122
4,127
15,72
15,130
15,133
15,148
5,106
4,81
6,69
10,93
6,124
15,87
9,138
14,108
8,133
13,120
16,136
12,107
10,122
10,108
9,123
19,96
3,119
13,56
7,111
18,107
2,134
12,35
12,135
13,102
4,133
12,68
11,116
14,132
4,130
7,67
18,92
15,119
16,143
14,128
17,136
10,110
1,122
16,19
6,122
11,84
13,132
12,122
8,111
19,117
4,148
13,68
10,135
17,106
15,126
15,129
2,131
10,41
0,108
18,1
17,144
15,121
7,122
14,96
11,139
9,132
13,120
17,115
3,146
17,59
8,115
13,104
9,118
6,106
12,104
18,145
17,125
17,139
10,112
10,128
18,131
0,121
15,3
0,135
0,3
11,1
16,123
13,119
13,109
8,122
17,99
17,138
18,138
17,131
12,136
12,115
13,117
15,119
8,105
3,108
13,50
15,128
8,122
13,94
17,124
12,130
18,134
17,114
4,134
10,62
8,110
8,101
15,111
7,142
12,91
16,111
0,145
15,3
13,157
2,120
4,35
4,65
0,68
17,3
16,132
12,121
4,140
15,61
7,140
11,104
14,113
6,123
18,89
10,143
13,110
13,116
11,116
13,121
0,118
17,1
11,123
13,120
17,134
2,124
10,41
4,123
14,63
9,120
15,116
17,128
15,122
16,148
4,127
14,63
7,120
14,94
6,123
13,76
16,139
15,136
11,131
4,110
6,68
19,75
14,136
4,144
14,69
17,124
13,119
5,133
18,78
10,140
8,127
11,113
9,120
9,117
15,113
6,119
16,99
4,131
18,70
16,142
4,147
14,61
17,135
9,121
13,111
11,129
8,121
2,121
7,36
8,86
14,99
10,122
14,115
13,139
9,128
14,105
14,129
7,135
9,104
8,116
16,103
0,116
8,3
15,108
8,137
10,108
16,130
13,131
19,120
2,134
17,32
7,137
17,96
9,125
15,111
16,123
6,122
14,90
4,140
2,61
6,35
1,82
18,21
11,149
5,123
10,83
13,107
7,143
3,94
16,53
6,130
13,95
14,135
3,133
14,54
6,125
9,83
6,108
14,104
12,149
13,112
17,117
14,133
9,129
15,111
14,125
9,138
18,114
11,116
17,126
12,121
11,114
12,137
6,132
10,81
11,120
9,123
13,105
0,114
7,3
14,115
3,114
16,61
6,116
7,77
16,92
10,119
8,123
6,105
1,84
13,21
0,125
17,3
0,145
4,1
16,61
16,135
6,119
14,75
13,134
12,118
0,122
14,3
2,133
13,36
15,134
4,126
8,64
0,101
16,3
2,129
11,40
14,132
9,122
14,116
17,137
12,148
6,122
13,85
0,144
18,3
16,131
4,142
16,68
14,132
11,130
15,124
15,134
10,139
1,117
12,23
13,120
17,129
12,132
18,125
10,115
17,117
13,137
15,115
6,134
14,94
13,135
2,120
6,38
11,71
17,121
15,126
17,131
8,126
4,115
18,63
13,113
7,124
13,100
7,132
11,116
16,110
0,133
0,3
20,1
0,123
3,1
18,60
18,121
11,144
8,126
11,100
17,112
1,127
16,23
15,117
18,141
11,118
18,126
14,128
16,112
17,138
14,124
0,129
13,1
17,129
13,150
5,122
12,72
15,135
2,142
16,39
18,133
4,145
6,65
15,86
15,113
14,120
10,134
1,108
13,23
2,121
8,40
13,100
12,115
16,113
13,131
4,126
15,67
12,128
17,129
14,131
8,116
16,103
13,117
3,142
7,57
17,101
15,120
5,129
16,87
1,127
2,20
16,37
6,134
14,103
7,136
0,102
6,1
14,104
15,134
9,122
11,112
15,134
13,135
10,124
1,118
0,20
14,3
16,115
2,123
16,34
2,133
21,42
9,121
16,128
1,134
18,23
17,107
8,108
15,112
22,133
15,133
15,138
2,142
17,40
5,116
9,68
16,109
1,122
9,21
14,113
20,125
12,137
0,137
16,3
15,129
15,111
18,123
7,141
2,112
15,40
1,115
11,21
9,109
4,110
18,68
15,123
12,112
14,133
1,124
1,23
14,22
5,136
12,75
7,111
17,105
13,140
11,111
9,101
14,124
11,134
13,123
10,120
5,123
14,88
8,121
12,104
12,139
7,129
3,108
17,60
17,139
16,135
17,119
13,132
5,125
7,82
13,99
9,128
10,95
15,125
6,118
10,88
12,110
10,136
9,110
13,115
15,131
15,134
12,125
15,140
7,115
15,92
16,116
15,125
19,122
12,119
11,123
13,117
9,122
11,122
0,127
9,3
11,113
9,108
14,111
8,132
15,106
14,120
15,128
17,115
17,128
4,140
14,69
9,123
10,82
5,110
10,88
19,126
12,131
14,118
7,146
4,101
7,67
14,110
17,120
14,152
3,117
17,57
16,133
12,134
14,127
18,133
13,124
4,131
16,67
14,123
7,135
2,110
7,41
15,98
15,127
15,146
14,133
6,124
6,98
14,77
12,137
15,123
17,132
10,140
16,121
14,127
18,126
18,138
6,126
12,87
14,117
1,120
6,21
11,91
1,113
5,20
12,79
13,131
15,113
17,112
0,134
17,1
8,139
14,108
3,128
15,60
6,149
13,97
15,131
10,129
15,123
9,130
8,114
10,103
15,130
15,140
17,127
3,122
1,54
6,23
3,87
10,54
10,106
3,115
15,54
17,124
0,117
10,3
11,104
9,114
13,121
9,133
3,100
16,55
16,134
9,132
1,125
9,21
16,125
19,119
12,133
5,124
12,81
16,111
17,127
12,120
17,129
13,115
14,148
15,142
0,126
15,1
5,124
16,84
18,140
4,118
15,67
11,127
15,115
6,135
16,87
15,122
4,129
6,58
14,94
4,138
8,63
15,106
13,136
14,137
6,137
6,92
4,93
13,70
10,116
12,124
1,120
5,17
11,64
13,132
15,131
3,133
5,49
13,70
10,128
10,122
15,122
0,135
13,3
13,125
5,118
15,77
19,134
9,130
14,102
11,121
3,113
14,50
16,120
16,130
16,125
9,139
11,106
11,121
14,125
14,139
9,131
14,99
11,133
16,102
14,122
9,135
9,116
6,107
15,97
17,144
7,120
10,99
13,109
3,139
15,53
10,130
9,106
15,101
9,128
13,113
7,142
18,90
7,98
16,89
13,123
7,128
14,116
9,141
14,131
11,122
3,108
11,54
10,115
1,120
17,21
16,125
12,138
14,124
2,139
4,33
17,63
15,122
20,116
18,103
7,144
13,95
13,143
3,126
6,50
2,89
13,37
14,134
16,115
5,140
17,72
11,136
18,130
9,127
8,106
12,103
16,135
4,128
0,60
14,1
11,123
14,116
15,107
5,139
13,88
8,132
3,103
10,47
12,108
16,132
8,135
17,113
11,137
10,122
16,123
10,130
18,127
6,133
16,82
16,126
14,132
4,144
11,71
16,146
17,140
12,121
0,138
7,3
19,115
15,131
17,138
11,133
14,117
18,128
17,131
5,124
10,77
6,124
14,82
12,113
13,113
7,128
11,98
12,129
8,120
15,118
15,131
1,120
17,23
15,119
4,128
15,67
14,120
14,129
5,142
15,73
3,134
12,57
12,116
19,108
16,114
14,138
11,140
16,127
15,126
15,111
15,109
7,139
13,94
11,123
10,127
11,123
15,126
4,138
13,65
15,134
4,135
15,69
13,132
2,123
4,36
16,61
5,147
11,84
5,126
19,83
6,131
16,94
13,128
15,127
10,123
5,120
16,76
7,139
15,109
17,132
1,139
16,20
15,122
18,111
13,114
12,143
15,115
15,133
15,122
10,141
0,120
12,1
10,131
6,137
15,86
17,137
14,118
16,132
11,115
14,108
17,128
16,134
19,133
14,133
4,136
3,66
5,53
14,95
4,129
18,64
17,113
11,121
11,112
16,127
1,123
13,23
10,128
8,125
1,106
18,23
7,137
9,109
15,119
19,137
18,116
16,125
18,129
8,138
4,111
17,71
19,144
10,115
3,103
5,57
15,88
11,133
5,110
18,80
16,140
14,146
0,126
14,1
2,140
8,38
10,102
2,132
17,35
15,120
12,111
17,135
7,128
18,93
14,137
8,137
5,110
1,67
14,23
15,130
3,118
15,57
18,124
3,134
13,51
4,128
10,76
18,125
12,120
15,122
16,133
10,151
18,109
12,143
8,123
16,107
5,131
10,84
14,125
15,140
17,126
12,137
16,116
16,121
5,115
2,86
20,39
16,131
17,120
11,126
11,106
16,110
15,125
7,143
12,101
7,121
13,107
7,117
7,93
17,101
14,118
0,132
0,1
10,1
8,112
14,128
0,140
12,3
5,120
17,79
19,124
7,141
16,108
16,134
10,140
14,118
0,139
8,3
2,94
17,41
13,136
14,128
15,137
5,136
9,78
5,107
18,88
17,138
11,119
4,136
17,69
16,131
8,116
1,103
12,23
12,134
14,127
3,132
5,54
2,75
15,38
6,124
13,94
4,138
15,58
15,143
10,126
8,114
10,101
19,120
13,129
16,131
0,145
12,3
8,118
15,108
5,112
14,83
10,126
18,131
18,122
8,127
3,93
11,51
13,113
20,129
1,111
15,21
19,125
15,144
16,133
17,120
0,125
11,1
12,120
7,131
15,107
9,112
10,119
18,116
11,132
0,131
9,3
4,127
2,67
7,41
5,107
16,85
15,132
13,108
0,127
8,1
13,108
16,139
3,118
16,54
12,135
19,134
17,129
16,132
9,141
10,107
8,133
17,100
16,118
14,107
8,125
16,105
14,129
6,127
15,83
7,120
17,89
0,129
13,3
16,132
7,131
15,94
15,120
5,119
17,77
4,152
4,72
14,69
9,138
16,114
10,120
6,108
15,88
13,125
9,136
9,114
1,104
12,23
6,121
12,88
2,125
17,37
6,142
15,87
4,120
4,63
17,67
16,121
2,116
12,43
9,113
16,115
16,145
11,126
5,113
9,78
13,117
1,130
12,23
18,124
7,144
17,96
0,129
15,1
19,113
3,114
8,57
4,87
12,76
8,122
3,101
17,46
14,122
5,135
20,84
15,119
14,118
0,131
11,3
16,115
15,122
13,145
16,123
11,121
6,126
17,92
10,116
15,125
15,131
12,111
14,115
8,132
13,86
3,111
9,58
18,104
10,138
15,119
11,130
14,118
15,137
14,117
2,126
18,42
15,118
4,116
15,65
17,127
17,126
13,109
10,129
5,117
5,83
10,77
16,128
11,112
11,117
10,129
16,103
13,126
4,122
8,75
12,103
7,125
16,101
7,117
17,105
15,111
14,138
16,128
14,135
14,142
2,100
15,41
6,127
2,74
16,41
16,135
8,128
8,111
17,99
12,124
1,111
6,22
13,87
15,142
5,123
14,69
17,135
8,132
11,112
11,111
14,89
2,136
16,31
1,133
12,23
10,128
16,109
14,124
14,112
18,106
1,148
16,23
5,118
8,80
15,104
